"opdsa5cp","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa5cc","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa5co","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa5cb","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa5pp","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa5pc","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa5po","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa5pb","Integer","","Recommended","Often blames others for his or her mistakes or misbehavior (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8cp","Integer","","Recommended","Often spiteful or vindictive (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8cc","Integer","","Recommended","Often spiteful or vindictive (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8co","Integer","","Recommended","Often spiteful or vindictive (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8cb","Integer","","Recommended","Often spiteful or vindictive (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8pp","Integer","","Recommended","Often spiteful or vindictive (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8pc","Integer","","Recommended","Often spiteful or vindictive (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8po","Integer","","Recommended","Often spiteful or vindictive (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa8pb","Integer","","Recommended","Often spiteful or vindictive (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4cp","Integer","","Recommended","Often deliberately annoys people (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4cc","Integer","","Recommended","Often deliberately annoys people (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4co","Integer","","Recommended","Often deliberately annoys people (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4cb","Integer","","Recommended","Often deliberately annoys people (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4pp","Integer","","Recommended","Often deliberately annoys people (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4pc","Integer","","Recommended","Often deliberately annoys people (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4po","Integer","","Recommended","Often deliberately annoys people (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa4pb","Integer","","Recommended","Often deliberately annoys people (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3cp","Integer","","Recommended","Often actively defies (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3cc","Integer","","Recommended","Often actively defies (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3co","Integer","","Recommended","Often actively defies (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3cb","Integer","","Recommended","Often actively defies (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3pp","Integer","","Recommended","Often actively defies (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3pc","Integer","","Recommended","Often actively defies (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3po","Integer","","Recommended","Often actively defies (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdsa3pb","Integer","","Recommended","Often actively defies (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"opdxacp","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxacc","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxaco","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxacb","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxapp","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxapc","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxapo","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxapb","Integer","","Recommended","Meets threshold criteria for at least four oppositional-defiant symptoms (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbcp","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbcc","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbco","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbcb","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbpp","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbpc","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbpo","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxbpb","Integer","","Recommended","The disturbance in behavior causes clinically significant impairment (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxccp","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Current Parent)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxccc","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Current Child)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxcco","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Current Other)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxccb","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Current Best)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxcpp","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Past Parent)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxcpc","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Past Child)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxcpo","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Past Other)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxcpb","Integer","","Recommended","The behaviors do not occur exclusively during the course of a Psychotic or Mood Disorder (Past Best)","0::2;9","0=Does Not Apply; 1=NO/FALSE; 2=YES/TRUE; 9=Insufficient information",""
"opdxdcp","Integer","","Recommended","Criteria are not met for Conduct Disorder (Current Parent)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxdcc","Integer","","Recommended","Criteria are not met for Conduct Disorder (Current Child)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxdco","Integer","","Recommended","Criteria are not met for Conduct Disorder (Current Other)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxdcb","Integer","","Recommended","Criteria are not met for Conduct Disorder (Current Best)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxdpp","Integer","","Recommended","Criteria are not met for Conduct Disorder (Past Parent)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxdpc","Integer","","Recommended","Criteria are not met for Conduct Disorder (Past Child)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxdpo","Integer","","Recommended","Criteria are not met for Conduct Disorder (Past Other)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxdpb","Integer","","Recommended","Criteria are not met for Conduct Disorder (Past Best)","0::2;9","0=Does Not Apply; 1=CONDUCT DISORDER; 2=NO CONDUCT DISORDER; 9=N/K (Not Known)",""
"opdxcp","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Current Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxcc","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Current Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxco","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Current Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxcb","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Current Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxpp","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Past Parent)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxpc","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Past Child)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxpo","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Past Other)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxpb","Integer","","Recommended","IS/WAS THERE AN OPPOSITIONAL-DEFIANT DISORDER (Past Best)","0::2;9","0=DNA; 1=No; 2=Yes; 9=N/K (Not Known)",""
"opdxdecon","Date","","Recommended","Date of onset for current Oppositional Defiant Disorder(ODD)","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"opdxdeinton","Date","","Recommended","Date of onset for interim/past Oppositional Defiant Disorder(ODD)","","01/10/1900=Continued from Prior Evaluation; 01/19/1900=Unknown",""
"opdxdecoff","Date","","Recommended","Date of offset for current Oppositional Defiant Disorder(ODD)","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"opdxdeintoff","Date","","Recommended","Date of offset for interim/past Oppositional Defiant Disorder(ODD)","","01/10/1900=Still Ongoing; 01/19/1900=Unknown",""
"cds1cp","Integer","","Recommended","Serious violations of rules (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cds1pp","Integer","","Recommended","Serious violations of rules (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cds1cc","Integer","","Recommended","Serious violations of rules (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cds1pc","Integer","","Recommended","Serious violations of rules (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cds1co","Integer","","Recommended","Serious violations of rules (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cds1po","Integer","","Recommended","Serious violations of rules (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cds1cb","Integer","","Recommended","Serious violations of rules (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cds1pb","Integer","","Recommended","Serious violations of rules (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15cp","Integer","","Recommended","Often truant (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15pp","Integer","","Recommended","Often truant (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15cc","Integer","","Recommended","Often truant (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15pc","Integer","","Recommended","Often truant (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15co","Integer","","Recommended","Often truant (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15po","Integer","","Recommended","Often truant (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15cb","Integer","","Recommended","Often truant (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia15pb","Integer","","Recommended","Often truant (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11cp","Integer","","Recommended","Often lies (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11pp","Integer","","Recommended","Often lies (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11cc","Integer","","Recommended","Often lies (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11pc","Integer","","Recommended","Often lies (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11co","Integer","","Recommended","Often lies (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11po","Integer","","Recommended","Often lies (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11cb","Integer","","Recommended","Often lies (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia11pb","Integer","","Recommended","Often lies (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13cp","Integer","","Recommended","Often stays out at night (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13pp","Integer","","Recommended","Often stays out at night (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13cc","Integer","","Recommended","Often stays out at night (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13pc","Integer","","Recommended","Often stays out at night (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13co","Integer","","Recommended","Often stays out at night (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13po","Integer","","Recommended","Often stays out at night (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13cb","Integer","","Recommended","Often stays out at night (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia13pb","Integer","","Recommended","Often stays out at night (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14cp","Integer","","Recommended","Run away from home overnight (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14pp","Integer","","Recommended","Run away from home overnight (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14cc","Integer","","Recommended","Run away from home overnight (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14pc","Integer","","Recommended","Run away from home overnight (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14co","Integer","","Recommended","Run away from home overnight (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14po","Integer","","Recommended","Run away from home overnight (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14cb","Integer","","Recommended","Run away from home overnight (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia14pb","Integer","","Recommended","Run away from home overnight (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1cp","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1pp","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1cc","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1pc","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1co","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1po","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1cb","Integer","","Recommended","Often bullies, threatens or intimidates others (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia1pb","Integer","","Recommended","Often bullies, threatens or intimidates others (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2cp","Integer","","Recommended","Often initiates physical fights (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2pp","Integer","","Recommended","Often initiates physical fights (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2cc","Integer","","Recommended","Often initiates physical fights (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2pc","Integer","","Recommended","Often initiates physical fights (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2co","Integer","","Recommended","Often initiates physical fights (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2po","Integer","","Recommended","Often initiates physical fights (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2cb","Integer","","Recommended","Often initiates physical fights (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia2pb","Integer","","Recommended","Often initiates physical fights (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3cp","Integer","","Recommended","Has used a weapon (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3pp","Integer","","Recommended","Has used a weapon (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3cc","Integer","","Recommended","Has used a weapon (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3pc","Integer","","Recommended","Has used a weapon (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3co","Integer","","Recommended","Has used a weapon (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3po","Integer","","Recommended","Has used a weapon (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3cb","Integer","","Recommended","Has used a weapon (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia3pb","Integer","","Recommended","Has used a weapon (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4cp","Integer","","Recommended","Physically cruel to people (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4pp","Integer","","Recommended","Physically cruel to people (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4cc","Integer","","Recommended","Physically cruel to people (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4pc","Integer","","Recommended","Physically cruel to people (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4co","Integer","","Recommended","Physically cruel to people (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4po","Integer","","Recommended","Physically cruel to people (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4cb","Integer","","Recommended","Physically cruel to people (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia4pb","Integer","","Recommended","Physically cruel to people (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5cp","Integer","","Recommended","Physically cruel to animals (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5pp","Integer","","Recommended","Physically cruel to animals (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5cc","Integer","","Recommended","Physically cruel to animals (Current Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5pc","Integer","","Recommended","Physically cruel to animals (Past Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5co","Integer","","Recommended","Physically cruel to animals (Current Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5po","Integer","","Recommended","Physically cruel to animals (Past Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5cb","Integer","","Recommended","Physically cruel to animals (Current Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia5pb","Integer","","Recommended","Physically cruel to animals (Past Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia12cp","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Current Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"cdia12pp","Integer","","Recommended","Has stolen items of nontrivial value without confronting (Past Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
