"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"dbaes_b1point","Integer","","Recommended","","Pointing to express interest - Score","","","ADI_2003_age4_B_pointing_score,ADI_2003_dbaes_b1point,b1_42_sc_adi_w1"
"dbaes_b1nod_code","Integer","","Recommended","","Nodding - Code","","","ADI_2003_age4_B_nodding_code,ADI_2003_dbaes_b1nod_code,b1_43_cd_adi_w1,nod_ms"
"dbaes_b1nod","Integer","","Recommended","","Nodding - Score","","","ADI_2003_age4_B_nodding_score,ADI_2003_dbaes_b1nod,b1_43_sc_adi_w1"
"dbaes_b1hshake_code","Integer","","Recommended","","Headshaking - Code","","","ADI_2003_age4_B_shaking_code,ADI_2003_dbaes_b1hshake_code,b1_44_cd_adi_w1,hshake_ms"
"dbaes_b1hshake","Integer","","Recommended","","Headshaking - Score","","","ADI_2003_age4_B_shaking_score,ADI_2003_dbaes_b1hshake,b1_44_sc_adi_w1"
"dbaes_b1insges_code","Integer","","Recommended","","Conventional instrumental gestures - Code","","","ADI_2003_age4_B_conventional_code,ADI_2003_dbaes_b1insges_code,b1_45_cd_adi_w1,insges_ms"
"dbaes_b1insges","Integer","","Recommended","","Conventional instrumental gestures - Score","","","ADI_2003_age4_B_conventional_score,ADI_2003_dbaes_b1insges,b1_45_sc_adi_w1"
"dbaes_b1","Integer","","Recommended","","Lack of, or delay in, spoken language and failure to compensate through gesture - Total B1","","","ADI_2003_age4_B_totalB1,ADI_2003_dbacs_b1,ADI_2003_dbaes_b1,Adi_R_Diagnostic_Total_B1,Total_B1,WPS_ADI_Algorithm_B1total,adi_c1,b1_delay_lang_gest,b1_total_adi_w1,com1t_ms,dbacs_b1,totalb1"
"dbaes_b2chat_code","Integer","","Recommended","","Social Verbalization/Chat (Verbal Subjects Only) - Code","","","ADI_2003_age4_B_socialchat_code,ADI_2003_dbaes_b2chat_code,b2_v_34_cd_adi_w1,chat_ms"
"dbaes_b2chat","Integer","","Recommended","","Social Verbalization/Chat (Verbal Subjects Only) - Score","","","ADI_2003_age4_B_socialchat_score,ADI_2003_dbaes_b2chat,b2_v_34_sc_adi_w1"
"dbaes_b2conver_code","Integer","","Recommended","","Reciprocal conversation (Verbal Subjects Only) - Code","","","ADI_2003_age4_B_reciprocal_code,ADI_2003_dbaes_b2conver_code,b2_v_35_cd_adi_w1,conver_ms"
"dbaes_b2conver","Integer","","Recommended","","Reciprocal conversation (Verbal Subjects Only) - Score","","","ADI_2003_age4_B_reciprocal_score,ADI_2003_dbaes_b2conver,b2_v_35_sc_adi_w1"
"dbaes_b2","Integer","","Recommended","","Relative failure to initiate or sustain conversational interchange - Total B2(V)","","","ADI_2003_age4_B_totalB2V,ADI_2003_dbacs_b2,ADI_2003_dbaes_b2,Adi_R_Diagnostic_Total_B2,Total_B2V,WPS_ADI_Algorithm_B2vtotal,adi_c2v,b2_fail_initiate_conversation,b2_v_total_adi_w1,beh2t_ms,dbacs_b2,totalb2v"
"dbaes_b3stereo_code","Integer","","Recommended","","Stereotyped utterances and Delayed Echolalia (Score Ever) - Code","","","ADI_2003_age4_B_stereotyped_code,ADI_2003_dbaes_b3stereo_code,b3_v_33_cd_adi_w1,stereo_ms"
"dbaes_b3stereo","Integer","","Recommended","","Stereotyped utterances and Delayed Echolalia (Score Ever) - Score","","","ADI_2003_age4_B_stereotyped_score,ADI_2003_dbaes_b3stereo,b3_v_33_sc_adi_w1"
"dbaes_b3inappq_code","Integer","","Recommended","","Inappropriate questions (Score Ever) - Code","","","ADI_2003_age4_B_questions_code,ADI_2003_dbaes_b3inappq_code,b3_v_36_cd_adi_w1,inappq_ms"
"dbaes_b3inappq","Integer","","Recommended","","Inappropriate questions (Score Ever) - Score","","","ADI_2003_age4_B_questions_score,ADI_2003_dbaes_b3inappq,b3_v_36_sc_adi_w1"
"dbaes_b3pron_code","Integer","","Recommended","","Pronominal reversal (Score Ever) - Code","","","ADI_2003_age4_B_pronominal_code,ADI_2003_dbaes_b3pron_code,b3_v_37_cd_adi_w1,pron_ms"
"dbaes_b3pron","Integer","","Recommended","","Pronominal reversal (Score Ever) - Score","","","ADI_2003_age4_B_pronominal_score,ADI_2003_dbaes_b3pron,b3_v_37_sc_adi_w1"
"dbaes_b3neoid_code","Integer","","Recommended","","Neologisms/idiosyncratic language (Score Ever) - Code","","","ADI_2003_age4_B_neologisms_code,ADI_2003_dbaes_b3neoid_code,b3_v_38_cd_adi_w1,neoid_ms"
"dbaes_b3neoid","Integer","","Recommended","","Neologisms/idiosyncratic language (Score Ever) - Score","","","ADI_2003_age4_B_neologisms_score,ADI_2003_dbaes_b3neoid,b3_v_38_sc_adi_w1"
"dbaes_b3","Integer","","Recommended","","Stereotyped, repetitive, or idiosyncratic speech - Total B3(V)","","","ADI_2003_age4_B_totalB3V,ADI_2003_dbacs_b3,ADI_2003_dbaes_b3,Adi_R_Diagnostic_Total_B3,Total_B3V,WPS_ADI_Algorithm_B3vtotal,adi_c3v,b3_idiosyncratic_speech,b3_v_total_adi_w1,com3vtms,dbacs_b3,totalb3v"
"dbaes_b4imit_code","Integer","","Recommended","","Spontaneous imitation of actions - Code","","","ADI_2003_age4_B_spontaneous_code,ADI_2003_dbaes_b4imit_code,b4_47_cd_adi_w1,imit_ms"
"dbaes_b4imit","Integer","","Recommended","","Spontaneous imitation of actions - Score","","","ADI_2003_age4_B_spontaneous_score,ADI_2003_dbaes_b4imit,b4_47_sc_adi_w1"
"dbaes_b4play_code","Integer","","Recommended","","Imaginative play - Code","","","ADI_2003_age4_B_imaginativeplay_code,ADI_2003_dbaes_b4play_code,b4_48_cd_adi_w1,play_ms"
"dbaes_b4play","Integer","","Recommended","","Imaginative play - Score","","","ADI_2003_age4_B_imaginativeplay_score,ADI_2003_dbaes_b4play,b4_48_sc_adi_w1"
"dbaes_b4soplay_code","Integer","","Recommended","","Imitative social play - Code","","","ADI_2003_age4_B_imitative_code,ADI_2003_dbaes_b4soplay_code,b4_61_cd_adi_w1,socplay_ms"
"dbaes_b4soplay","Integer","","Recommended","","Imitative social play - Score","","","ADI_2003_age4_B_imitative_score,ADI_2003_dbaes_b4soplay,b4_61_sc_adi_w1"
"dbaes_b4","Integer","","Recommended","","Lack of varied spontaneous make-believe or social imitative play","","","ADI_2003_age4_B_totalB2,ADI_2003_dbacs_b4,ADI_2003_dbaes_b4,Adi_R_Diagnostic_Total_B4,Total_B4,WPS_ADI_Algorithm_B4total,adi_c4,b4_lack_make_believe,b4_total_adi_w1,beht_ms,dbacs_b4,totalb4"
"dbaes_c1unproc_code","Integer","","Recommended","","Unusual preoccupations - Code","","","ADI_2003_age4_C_unusual_code,ADI_2003_dbaes_c1unproc_code,c1_67_cd_adi_w1,unpreoc_ms"
"dbaes_c1unproc","Integer","","Recommended","","Unusual preoccupations - Score","","","ADI_2003_age4_C_unusual_score,ADI_2003_dbaes_c1unproc,c1_67_sc_adi_w1"
"dbaes_c1cirint_code","Integer","","Recommended","","Circumscribed interests (4 years and over) - Code","","","ADI_2003_age4_C_circumscribed_code,ADI_2003_dbaes_c1cirint_code,c1_68_cd_adi_w1,circint_ms"
"dbaes_c1cirint","Integer","","Recommended","","Circumscribed interests (4 years and over) - Score","","","ADI_2003_age4_C_circumscribed_score,ADI_2003_dbaes_c1cirint,c1_68_sc_adi_w1"
"dbaes_c1","Integer","","Recommended","","Encompassing preoccupation or circumscribed pattern of interest - Total C1","","","ADI_2003_age4_C_totalC1,ADI_2003_dbacs_c1,ADI_2003_dbaes_c1,Adi_R_Diagnostic_Total_C1,Total_C1,WPS_ADI_Algorithm_C1total,adi_d1,beh1t_ms,c1_encompassing_pattern,c1_total_adi_w1,dbacs_c1,totalc1"
"dbaes_c2verrit_code","Integer","","Recommended","","Verbal rituals - Code","","","ADI_2003_age4_C_verbalrituals_code,ADI_2003_dbaes_c2verrit_code,c2_39_cd_adi_w1,verrit_ms"
"dbaes_c2verrit","Integer","","Recommended","","Verbal rituals - Score","","","ADI_2003_age4_C_verbalrituals_score,ADI_2003_dbaes_c2verrit,c2_39_sc_adi_w1"
"dbaes_c2crit_code","Integer","","Recommended","","Compulsions/rituals - Code","","","ADI_2003_age4_C_compulsions_code,ADI_2003_dbaes_c2crit_code,c2_70_cd_adi_w1"
"dbaes_c2crit","Integer","","Recommended","","Compulsions/rituals - Score","","","ADI_2003_age4_C_compulsions_score,ADI_2003_dbaes_c2crit,c2_70_sc_adi_w1"
"dbaes_c2","Integer","","Recommended","","Apparently compulsive adherence to nonfunctional routines or rituals - Total C2","","","ADI_2003_age4_C_totalC2,ADI_2003_dbacs_c2,ADI_2003_dbaes_c2,Adi_R_Diagnostic_Total_C2,Total_C2,WPS_ADI_Algorithm_C2total,adi_d2,c2_compulsive_rituals,c2_total_adi_w1,dbacs_c2,totalc2"
"dbaes_c3hfman_code","Integer","","Recommended","","Hand and finger mannerisms - Code","","","ADI_2003_age4_C_handfinger_code,ADI_2003_dbaes_c3hfman,ADI_2003_dbaes_c3hfman_code,c3_77_cd_adi_w1,dbaes_c3hfman,hfman_ms"
"dbaes_c3othman_code","Integer","","Recommended","","Other Complex mannerisms or sterotyped Body Movements - Code","","","ADI_2003_age4_C_orhigherhand_score,ADI_2003_dbaes_c3othman,ADI_2003_dbaes_c3othman_code,c3_78_cd_adi_w1,dbaes_c3othman,othman_ms"
"dbaes_c3hfman_othman","Integer","","Recommended","","Hand and finger mannerisms OR Complex mannerisms (record higher score)","","","ADI_2003_age4_C_othercomplex_code,ADI_2003_dbaes_c3hfman_othman,c3_77_78_sc_adi_w1"
"dbaes_c3","Integer","","Recommended","","Stereotyped and repetitive motor mannerisms - Total C3","","","ADI_2003_age4_C_totalC3,ADI_2003_dbacs_c3,ADI_2003_dbaes_c3,Adi_R_Diagnostic_Total_C3,Total_C3,WPS_ADI_Algorithm_C3total,adi_d3,beh3t_ms,c3_repetitive_mannerisms,c3_total_adi_w1,dbacs_c3,totalc3"
"dbaes_c4useobj_code","Integer","","Recommended","","Repetitive use of objects - Code","","","ADI_2003_age4_C_repetitiveuse_code,ADI_2003_dbaes_c4useobj,ADI_2003_dbaes_c4useobj_code,c4_69_cd_adi_w1,dbaes_c4useobj"
"dbaes_c4unsens_code","Integer","","Recommended","","Unusual sensory interests - Code","","","ADI_2003_age4_C_orhigheruse_score,ADI_2003_dbaes_c4unsens,ADI_2003_dbaes_c4unsens_code,c4_71_cd_adi_w1,dbaes_c4unsens,unsens_ms"
"dbaes_c4useobj_unsens","Integer","","Recommended","","Repetitive use of objects OR Unusual sensory interests (record higher score)","","","ADI_2003_age4_C_sensory_code,ADI_2003_dbaes_c4useobj_unsens,c4_69_71_sc_adi_w1,useobj_ms"
"dbaes_c4","Integer","","Recommended","","Preoccupations with part of objects or nonfunctional elements of material - Total C4","","","ADI_2003_age4_C_totalC4,ADI_2003_dbacs_c4,ADI_2003_dbaes_c4,Adi_R_Diagnostic_Total_C4,Total_C4,WPS_ADI_Algorithm_C4total,adi_d4,beh4t_ms,c4_preoccupation_material,c4_total_adi_w1,dbacs_c4,totalc4"
"dbaes_dacon_code","Integer","","Recommended","","Age when parents first noticed - Code","","","ADI_2003_age4_D_noticed_code,ADI_2003_dbaes_dacon_code,acon_ms,d_2_code_adi_w1"
"dbaes_dacon","Integer","","Recommended","","Age when parents first noticed - Score","","","ADI_2003_age4_D_noticed_score,ADI_2003_dbaes_dacon,d_2_score_adi_w1"
"dbaes_daword_code","Integer","","Recommended","","Age of first single words - Code","","","ADI_2003_age4_D_words_code,ADI_2003_dbaes_daword_code,aword_ms,d_9_code_adi_w1"
"dbaes_daword","Integer","","Recommended","","Age of first single words - Score","","","ADI_2003_age4_D_words_score,ADI_2003_dbaes_daword,d_9_score_adi_w1"
"dbaes_daphrase_code","Integer","","Recommended","","Age of first phrases - Code","","","ADI_2003_age4_D_phrases_code,ADI_2003_dbaes_daphrase_code,aphrase_ms,d_10_code_adi_w1"
"dbaes_daphrase","Integer","","Recommended","","Age of first phrases - Score","","","ADI_2003_age4_D_phrases_score,ADI_2003_dbaes_daphrase,d_10_score_adi_w1"
"dbaes_dageabn_code","Integer","","Recommended","","Age when abnormality first evident - Code","","","ADI_2003_age4_D_evident_code,ADI_2003_dbaes_dageabn_code,ageabn_ms,d_86_code_adi_w1"
"dbaes_dageabn","Integer","","Recommended","","Age when abnormality first evident - Score","","","ADI_2003_age4_D_evident_score,ADI_2003_dbaes_dageabn,d_86_score_adi_w1"
"dbaes_djudgage_code","Integer","","Recommended","","Interviewer's judgment on age when abnormalities probably first manifest - Code in months","","","ADI_2003_age4_D_manifest_code,ADI_2003_dbaes_djudgage_code,d_87_code_adi_w1"
"dbaes_djudgage","Integer","","Recommended","","Interviewer's judgment on age when abnormalities probably first manifest - Score","","","ADI_2003_age4_D_manifest_score,ADI_2003_dbaes_djudgage,d_87_score_adi_w1"
"cbaes_a1gaze_code","Integer","","Recommended","","Direct Gaze - Code","","","ADI_2003_age2_A_directgaze_code,ADI_2003_cbaes_a1gaze_code"
"cbaes_a1gaze","Integer","","Recommended","","Direct Gaze - Score","","","ADI_2003_age2_A_directgaze_score,ADI_2003_cbaes_a1gaze"
"cbaes_a1ssmile_code","Integer","","Recommended","","Social Smiling - Code","","","ADI_2003_age2_A_socialsmile_code,ADI_2003_cbaes_a1ssmile_code"
"cbaes_a1ssmile","Integer","","Recommended","","Social Smiling - Score","","","ADI_2003_age2_A_socialsmile_score,ADI_2003_cbaes_a1ssmile"
"cbaes_a1rfacex_code","Integer","","Recommended","","Range of facial expressions used to communicate - Code","","","ADI_2003_age2_A_facialrange_code,ADI_2003_cbaes_a1rfacex_code"
"cbaes_a1rfacex","Integer","","Recommended","","Range of facial expressions used to communicate - Score","","","ADI_2003_age2_A_facialrange_score,ADI_2003_cbaes_a1rfacex"
"cbaes_a1","Integer","","Recommended","","Failure to use nonverbal behaviors to regulate social interaction","","","ADI_2003_age2_A_totalA1,ADI_2003_cbaes_a1,cbacs_a1"
"cbaes_a2peerpl_code","Integer","","Recommended","","Imaginative play with peers (over 4 yrs. only) - Code","","","ADI_2003_cbaes_a2peerpl_code"
"cbaes_a2peerpl","Integer","","Recommended","","Imaginative play with peers (over 4 yrs. only) - Score","","","ADI_2003_cbaes_a2peerpl"
"cbaes_a2intch_code","Integer","","Recommended","","Interest in Children - Code","","","ADI_2003_age2_A_interestchildren_code,ADI_2003_cbaes_a2intch_code"
"cbaes_a2intch","Integer","","Recommended","","Interest in Children - Score","","","ADI_2003_age2_A_interestchildren_score,ADI_2003_cbaes_a2intch"
"cbaes_a2respch_code","Integer","","Recommended","","Response to other children's approaches - Code","","","ADI_2003_age2_A_responseapproach_code,ADI_2003_cbaes_a2respch_code"
"cbaes_a2respch","Integer","","Recommended","","Response to other children's approaches - Score","","","ADI_2003_age2_A_responseapproach_score,ADI_2003_cbaes_a2respch"
"cbaes_a2grplay_code","Integer","","Recommended","","Group play with peers (CA 4 - 10 yrs.) or Friends (CA 10 - 15 yrs.) - Code","","","ADI_2003_cbaes_a2grplay_code"
"cbaes_a2grplay","Integer","","Recommended","","Group play with peers (CA 4 - 10 yrs.) or Friends (CA 10 - 15 yrs.) - Score","","","ADI_2003_cbaes_a2grplay"
"cbaes_a2friend_code","Integer","","Recommended","","Friendships - Code","","","ADI_2003_cbaes_a2friend_code"
"cbaes_a2friend","Integer","","Recommended","","Friendships - Score","","","ADI_2003_cbaes_a2friend"
"cbaes_a2","Integer","","Recommended","","Failure to develop peer relationships","","","ADI_2003_age2_A_totalA2,ADI_2003_cbaes_a2,cbacs_a2"
"cbaes_a3show_code","Integer","","Recommended","","Showing and directing attention - Code","","","ADI_2003_age2_A_showing_code,ADI_2003_cbaes_a3show_code"
"cbaes_a3show","Integer","","Recommended","","Showing and directing attention - Score","","","ADI_2003_age2_A_showing_score,ADI_2003_cbaes_a3show"
"cbaes_a3oshare_code","Integer","","Recommended","","Offering to share - Code","","","ADI_2003_age2_A_offering_code,ADI_2003_cbaes_a3oshare_code"
"cbaes_a3oshare","Integer","","Recommended","","Offering to share - Score","","","ADI_2003_age2_A_offering_score,ADI_2003_cbaes_a3oshare"
"cbaes_a3share_code","Integer","","Recommended","","Seeking to share own enjoyment with others - Code","","","ADI_2003_age2_A_seeking_code,ADI_2003_cbaes_a3share_code"
"cbaes_a3share","Integer","","Recommended","","Seeking to share own enjoyment with others - Score","","","ADI_2003_age2_A_seeking_score,ADI_2003_cbaes_a3share"
"cbaes_a3","Integer","","Recommended","","Lack of shared enjoyment","","","ADI_2003_age2_A_totalA3,ADI_2003_cbaes_a3,cbacs_a3"
"cbaes_a4usebod_code","Integer","","Recommended","","Use of other's body (Score Ever) - Code","","","ADI_2003_age2_A_othersbody_code,ADI_2003_cbaes_a4usebod_code"
"cbaes_a4usebod","Integer","","Recommended","","Use of other's body (Score Ever) - Score","","","ADI_2003_age2_A_othersbody_score,ADI_2003_cbaes_a4usebod"
"cbaes_a4ocomf_code","Integer","","Recommended","","Offers comfort - Code","","","ADI_2003_age2_A_comfort_code,ADI_2003_cbaes_a4ocomf_code"
"cbaes_a4ocomf","Integer","","Recommended","","Offers comfort - Score","","","ADI_2003_age2_A_comfort_score,ADI_2003_cbaes_a4ocomf"
"cbaes_a4qualov_code","Integer","","Recommended","","Quality of social overtures - Code","","","ADI_2003_age2_A_overtures_code,ADI_2003_cbaes_a4qualov_code"
"cbaes_a4qualov","Integer","","Recommended","","Quality of social overtures - Score","","","ADI_2003_age2_A_overtures_score,ADI_2003_cbaes_a4qualov"
"cbaes_a4inapfe_code","Integer","","Recommended","","Inappropriate facial expressions (Score Ever) - Code","","","ADI_2003_age2_A_inappropriate_code,ADI_2003_cbaes_a4inapfe_code"
"cbaes_a4inapfe","Integer","","Recommended","","Inappropriate facial expressions (Score Ever) - Score","","","ADI_2003_age2_A_inappropriate_score,ADI_2003_cbaes_a4inapfe"
"cbaes_a4resp_code","Integer","","Recommended","","Appropriateness of social response - Code","","","ADI_2003_age2_A_appropriateness_code,ADI_2003_cbaes_a4resp_code"
"cbaes_a4resp","Integer","","Recommended","","Appropriateness of social response - Score","","","ADI_2003_age2_A_appropriateness_score,ADI_2003_cbaes_a4resp"
"cbaes_a4","Integer","","Recommended","","Lack of socioemotional reciprocity","","","ADI_2003_age2_A_totalA4,ADI_2003_cbaes_a4,cbacs_a4"
"cbaes_b1point_code","Integer","","Recommended","","Pointing to express interest - Code","","","ADI_2003_age2_B_pointing_code,ADI_2003_cbaes_b1point_code"
"cbaes_b1point","Integer","","Recommended","","Pointing to express interest - Score","","","ADI_2003_age2_B_pointing_score,ADI_2003_cbaes_b1point"
"cbaes_b1nod_code","Integer","","Recommended","","Nodding - Code","","","ADI_2003_age2_B_nodding_code,ADI_2003_cbaes_b1nod_code"
"cbaes_b1nod","Integer","","Recommended","","Nodding - Score","","","ADI_2003_age2_B_nodding_score,ADI_2003_cbaes_b1nod"
"cbaes_b1hshake_code","Integer","","Recommended","","Headshaking - Code","","","ADI_2003_age2_B_shaking_code,ADI_2003_cbaes_b1hshake_code"
"cbaes_b1hshake","Integer","","Recommended","","Headshaking - Score","","","ADI_2003_age2_B_shaking_score,ADI_2003_cbaes_b1hshake"
"cbaes_b1insges_code","Integer","","Recommended","","Conventional instrumental gestures - Code","","","ADI_2003_age2_B_conventional_code,ADI_2003_cbaes_b1insges_code"
"cbaes_b1insges","Integer","","Recommended","","Conventional instrumental gestures - Score","","","ADI_2003_age2_B_conventional_score,ADI_2003_cbaes_b1insges"
"cbaes_b1","Integer","","Recommended","","Lack of, or delay in, spoken language and failure to compensate through gesture","","","ADI_2003_age2_B_totalB1,ADI_2003_cbacs_b1,ADI_2003_cbaes_b1,cbacs_b1"
"cbaes_b2chat_code","Integer","","Recommended","","Social Chat (Score Ever if age 4 and above; score Current if under 4) - Code","","","ADI_2003_age2_B_socialchat_code,ADI_2003_cbaes_b2chat_code"
"cbaes_b2chat","Integer","","Recommended","","Social Chat (Score Ever if age 4 and above; score Current if under 4) - Score","","","ADI_2003_age2_B_socialchat_score,ADI_2003_cbaes_b2chat"
"cbaes_b2conver_code","Integer","","Recommended","","Reciprocal conversation (Score Ever if age 4 and above; score Current if under 4) - Code","","","ADI_2003_age2_B_reciprocal_code,ADI_2003_cbaes_b2conver_code"
"cbaes_b2conver","Integer","","Recommended","","Reciprocal conversation (Score Ever if age 4 and above; score Current if under 4) - Score","","","ADI_2003_age2_B_reciprocal_score,ADI_2003_cbaes_b2conver"
"cbaes_b2","Integer","","Recommended","","Relative failure to initiate or sustain conversational interchange","","","ADI_2003_age2_B_totalB2V,ADI_2003_cbacs_b2,ADI_2003_cbaes_b2,cbacs_b2"
"cbaes_b3stereo_code","Integer","","Recommended","","Stereotyped utterances (Score Ever) - Code","","","ADI_2003_age2_B_stereotyped_code,ADI_2003_cbaes_b3stereo_code"
"cbaes_b3stereo","Integer","","Recommended","","Stereotyped utterances (Score Ever) - Score","","","ADI_2003_age2_B_stereotyped_score,ADI_2003_cbaes_b3stereo"
"cbaes_b3inappq_code","Integer","","Recommended","","Inappropriate questions (Score Ever) - Code","","","ADI_2003_age2_B_questions_code,ADI_2003_cbaes_b3inappq_code"
"cbaes_b3inappq","Integer","","Recommended","","Inappropriate questions (Score Ever) - Score","","","ADI_2003_age2_B_questions_score,ADI_2003_cbaes_b3inappq"
"cbaes_b3pron_code","Integer","","Recommended","","Pronominal reversal (Score Ever) - Code","","","ADI_2003_age2_B_pronominal_code,ADI_2003_cbaes_b3pron_code"
"cbaes_b3pron","Integer","","Recommended","","Pronominal reversal (Score Ever) - Score","","","ADI_2003_age2_B_pronominal_score,ADI_2003_cbaes_b3pron"
"cbaes_b3neoid_code","Integer","","Recommended","","Neologisms/idiosyncratic language (Score Ever) - Code","","","ADI_2003_age2_B_neologisms_code,ADI_2003_cbaes_b3neoid_code"
"cbaes_b3neoid","Integer","","Recommended","","Neologisms/idiosyncratic language (Score Ever) - Score","","","ADI_2003_age2_B_neologisms_score,ADI_2003_cbaes_b3neoid"
"cbaes_b3","Integer","","Recommended","","Stereotyped, repetitive, or idiosyncratic speech","","","ADI_2003_age2_B_totalB3V,ADI_2003_cbacs_b3,ADI_2003_cbaes_b3,cbacs_b3"
"cbaes_b4imit_code","Integer","","Recommended","","Spontaneous imitation of actions - Code","","","ADI_2003_age2_B_spontaneous_code,ADI_2003_cbaes_b4imit_code"
"cbaes_b4imit","Integer","","Recommended","","Spontaneous imitation of actions - Score","","","ADI_2003_age2_B_spontaneous_score,ADI_2003_cbaes_b4imit"
"cbaes_b4play_code","Integer","","Recommended","","Imaginative play - Code","","","ADI_2003_age2_B_imaginativeplay_code,ADI_2003_cbaes_b4play_code"
"cbaes_b4play","Integer","","Recommended","","Imaginative play - Score","","","ADI_2003_age2_B_imaginativeplay_score,ADI_2003_cbaes_b4play"
"cbaes_b4soplay_code","Integer","","Recommended","","Imitative social play - Code","","","ADI_2003_age2_B_imitative_code,ADI_2003_cbaes_b4soplay_code"
"cbaes_b4soplay","Integer","","Recommended","","Imitative social play - Score","","","ADI_2003_age2_B_imitative_score,ADI_2003_cbaes_b4soplay"
"cbaes_b4","Integer","","Recommended","","Lack of varied spontaneous make-believe or social imitative play","","","ADI_2003_age2_B_totalB2,ADI_2003_cbacs_b4,ADI_2003_cbaes_b4,cbacs_b4"
"cbaes_c1unproc_code","Integer","","Recommended","","Unusual preoccupations - Code","","","ADI_2003_age2_C_unusual_code,ADI_2003_cbaes_c1unproc_code"
"cbaes_c1unproc","Integer","","Recommended","","Unusual preoccupations - Score","","","ADI_2003_age2_C_unusual_score,ADI_2003_cbaes_c1unproc"
"cbaes_c1cirint_code","Integer","","Recommended","","Circumscribed interests (4 years and over) - Code","","","ADI_2003_age2_C_circumscribed_code,ADI_2003_cbaes_c1cirint_code"
"cbaes_c1cirint","Integer","","Recommended","","Circumscribed interests (4 years and over) - Score","","","ADI_2003_age2_C_circumscribed_score,ADI_2003_cbaes_c1cirint"
"cbaes_c1","Integer","","Recommended","","Encompassing preoccupation or circumscribed pattern of interest","","","ADI_2003_age2_C_totalC1,ADI_2003_cbacs_c1,ADI_2003_cbaes_c1,cbacs_c1"
"cbaes_c2verrit_code","Integer","","Recommended","","Verbal rituals - Code","","","ADI_2003_age2_C_verbalrituals_code,ADI_2003_cbaes_c2verrit_code"
"cbaes_c2verrit","Integer","","Recommended","","Verbal rituals - Score","","","ADI_2003_age2_C_verbalrituals_score,ADI_2003_cbaes_c2verrit"
"cbaes_c2crit_code","Integer","","Recommended","","Compulsions/rituals - Code","","","ADI_2003_age2_C_compulsions_code,ADI_2003_cbaes_c2crit_code"
"cbaes_c2crit","Integer","","Recommended","","Compulsions/rituals - Score","","","ADI_2003_age2_C_compulsions_score,ADI_2003_cbaes_c2crit"
"cbaes_c2","Integer","","Recommended","","Apparently compulsive adherence to nonfunctional routines or rituals","","","ADI_2003_age2_C_totalC2,ADI_2003_cbacs_c2,ADI_2003_cbaes_c2,cbacs_c2"
"cbaes_c3hfman_code","Integer","","Recommended","","Hand and finger movements - Code","","","ADI_2003_age2_C_handfinger_code,ADI_2003_cbaes_c3hfman_code"
"cbaes_c3othman_code","Integer","","Recommended","","Complex mannerisms - Code","","","ADI_2003_age2_C_orhigherhand_score,ADI_2003_cbaes_c3othman_code"
"cbaes_c3hfman_othman","Integer","","Recommended","","Hand and finger movements OR Complex mannerisms (record higher score)","","","ADI_2003_age2_C_othercomplex_code,ADI_2003_cbaes_c3hfman_othman"
"cbaes_c3","Integer","","Recommended","","Stereotyped and repetitive motor mannerisms","","","ADI_2003_age2_C_totalC3,ADI_2003_cbacs_c3,ADI_2003_cbaes_c3,cbacs_c3"
"cbaes_c4useobj_code","Integer","","Recommended","","Repetitive use of objects - Code","","","ADI_2003_age2_C_repetitiveuse_code,ADI_2003_cbaes_c4useobj_code"
"cbaes_c4unsens_code","Integer","","Recommended","","Unusual sensory interests - Code","","","ADI_2003_age2_C_orhigheruse_score,ADI_2003_cbaes_c4unsens_code"
"cbaes_c4useobj_unsens","Integer","","Recommended","","Repetitive use of objects OR Unusual sensory interests (record higher score)","","","ADI_2003_age2_C_sensory_code,ADI_2003_cbaes_c4useobj_unsens"
"cbaes_c4","Integer","","Recommended","","Preoccupations with part of objects or nonfunctional elements of material","","","ADI_2003_age2_C_totalC4,ADI_2003_cbacs_c4,ADI_2003_cbaes_c4,cbacs_c4"
"cbaes_atotal","Integer","","Conditional","method_adi == 2 || method_adi == 3","Total for Section A: Qualitative Abnormalities in Reciprocal Social Interaction","","","ADI_2003_age2_A_Atotal,ADI_2003_cbaes_atotal"
"cbaes_bnvtotal","Integer","","Conditional","method_adi == 2 && subject_verbal == 'No' || method_adi == 3 && subject_verbal == 'No'","Total of Section B - Non-Verbal: Qualitative Abnormalities in Communication","","","ADI_2003_age2_B_NonverbalBTotal,ADI_2003_cbaes_bnvtotal"
"cbaes_bvtotal","Integer","","Conditional","method_adi == 2 && subject_verbal == 'Yes' || method_adi == 3 && subject_verbal == 'Yes'","Total of Section B - Verbal: Qualitative Abnormalities in Communication","","","ADI_2003_age2_B_VerbalBTotal,ADI_2003_cbaes_bvtotal"
"cbaes_ctotal","Integer","","Conditional","method_adi == 2 || method_adi == 3","Total of Section C: Restricted, Repetitive, and Stereotyped Patterns of Behavior","","","ADI_2003_age2_Ctotal,ADI_2003_cbaes_ctotal"
"comments_ovlasst","String","1020","Recommended","","Overall assessment","","","ADI_2003_comments_ovlasst,Adi_R_Diagnostic_ADI_R_Raw_Overall_Measure,OVERAL_ASSESSMENT,adir_comments_ovlasst,overall_assessment,overall_measure"
