"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"scl5_oral_vocab","Integer","","Required","","26. Oral vocabulary (see (lap)","0::4;9","0 = Fail; 1 = Five items; 2 = Seven items; 3 = Eight items; 4 = Nine items; 9= not answered/missing","EL_oralVocab_q26_1,Expressive_Language26,Mullen_SEL_scl5_oral_vocab,el_26,expressive_lang_26,expressive_language_26,mu_el26"
"scl5_oral_hat","String","50","Recommended","","26. Oral vocabulary - hat: Response","","","Mullen_SEL_scl5_oral_hat"
"scl5_oral_hatpos","String","50","Recommended","","26. Oral vocabulary - hat (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_hatpos"
"scl5_oral_car","String","50","Recommended","","26. Oral vocabulary - car: Response","","","Mullen_SEL_scl5_oral_car"
"scl5_oral_carpos","String","50","Recommended","","26. Oral vocabulary - car (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_carpos"
"scl5_oral_boot","String","50","Recommended","","26. Oral vocabulary - boot: Response","","","Mullen_SEL_scl5_oral_boot"
"scl5_oral_bootpos","String","50","Recommended","","26. Oral vocabulary - boot (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_bootpos"
"scl5_oral_umb","String","50","Recommended","","26. Oral vocabulary - Umbrella: Response","","","Mullen_SEL_scl5_oral_umb"
"scl5_oral_umbpos","String","50","Recommended","","26. Oral vocabulary - Umbrella (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_umbpos"
"scl5_oral_let","String","50","Recommended","","26. Oral vocabulary - letter: Response","","","Mullen_SEL_scl5_oral_let"
"scl5_oral_letpos","String","50","Recommended","","26. Oral vocabulary - letter (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_letpos"
"scl5_oral_ham","String","50","Recommended","","26. Oral vocabulary - hammer: Response","","","Mullen_SEL_scl5_oral_ham"
"scl5_oral_hampos","String","50","Recommended","","26. Oral vocabulary - hammer (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_hampos"
"scl5_oral_dime","String","50","Recommended","","26. Oral vocabulary - dime: Response","","","Mullen_SEL_scl5_oral_dime"
"scl5_oral_dimepos","String","50","Recommended","","26. Oral vocabulary - dime (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_dimepos"
"scl5_oral_bas","String","50","Recommended","","26. Oral vocabulary - basket: Response","","","Mullen_SEL_scl5_oral_bas"
"scl5_oral_baspos","String","50","Recommended","","26. Oral vocabulary - basket (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_baspos"
"scl5_oral_candle","String","50","Recommended","","26. Oral vocabulary - candle: Response","","","Mullen_SEL_scl5_oral_candle"
"scl5_oral_candlepos","String","50","Recommended","","26. Oral vocabulary - candle (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_candlepos"
"scl5_oral_tire","String","50","Recommended","","26. Oral vocabulary - tire: Response","","","Mullen_SEL_scl5_oral_tire"
"scl5_oral_tirepos","String","50","Recommended","","26. Oral vocabulary - tire (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_tirepos"
"scl5_oral_goat","String","50","Recommended","","26. Oral vocabulary - goat: Response","","","Mullen_SEL_scl5_oral_goat"
"scl5_oral_goatpos","String","50","Recommended","","26. Oral vocabulary - goat (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_goatpos"
"scl5_oral_glue","String","50","Recommended","","26. Oral vocabulary - glue: Response","","","Mullen_SEL_scl5_oral_glue"
"scl5_oral_gluepos","String","50","Recommended","","26. Oral vocabulary - glue (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_gluepos"
"scl5_oral_fau","String","50","Recommended","","26. Oral vocabulary - faucet: Response","","","Mullen_SEL_scl5_oral_fau"
"scl5_oral_faupos","String","50","Recommended","","26. Oral vocabulary - faucet (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_faupos"
"scl5_oral_canoe","String","50","Recommended","","26. Oral vocabulary - canoe: Response","","","Mullen_SEL_scl5_oral_canoe"
"scl5_oral_canoepos","String","50","Recommended","","26. Oral vocabulary - canoe (positive or negative)","positive;negative","","Mullen_SEL_scl5_oral_canoepos"
"scl5_prac_reason","Integer","","Required","","27. Practical reasoning (see flap)","0::4;9","0 = Fail; 1 = Four items; 2 = Five items; 3 = Six items; 4 = Seven items; 9= not answered/missing","EL_praticalReason1,Expressive_Language27,Mullen_SEL_scl5_prac_reason,el_27,expressive_lang_27,expressive_language_27,mu_el27"
"scl5_prac_dirty","String","50","Recommended","","27. Practical reasoning - dirty: Response","","","Mullen_SEL_scl5_prac_dirty"
"scl5_prac_dirtypos","String","50","Recommended","","27. Practical reasoning - dirty (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_dirtypos"
"scl5_prac_rain","String","50","Recommended","","27. Practical reasoning - rain: Response","","","Mullen_SEL_scl5_prac_rain"
"scl5_prac_rainpos","String","50","Recommended","","27. Practical reasoning - rain (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_rainpos"
"scl5_prac_street","String","50","Recommended","","27. Practical reasoning - street: Response","","","Mullen_SEL_scl5_prac_street"
"scl5_prac_streetpos","String","50","Recommended","","27. Practical reasoning - street (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_streetpos"
"scl5_prac_cut","String","50","Recommended","","27. Practical reasoning - cut: Response","","","Mullen_SEL_scl5_prac_cut"
"scl5_prac_cutpos","String","50","Recommended","","27. Practical reasoning - cut (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_cutpos"
"scl5_prac_store","String","50","Recommended","","27. Practical reasoning - store: Response","","","Mullen_SEL_scl5_prac_store"
"scl5_prac_storepos","String","50","Recommended","","27. Practical reasoning - store (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_storepos"
"scl5_prac_fire","String","50","Recommended","","27. Practical reasoning - fire: Response","","","Mullen_SEL_scl5_prac_fire"
"scl5_prac_firepos","String","50","Recommended","","27. Practical reasoning - fire (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_firepos"
"scl5_prac_dark","String","50","Recommended","","27. Practical reasoning - dark: Response","","","Mullen_SEL_scl5_prac_dark"
"scl5_prac_darkpos","String","50","Recommended","","27. Practical reasoning - dark (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_darkpos"
"scl5_prac_swim","String","50","Recommended","","27. Practical reasoning - swim: Response","","","Mullen_SEL_scl5_prac_swim"
"scl5_prac_swimpos","String","50","Recommended","","27. Practical reasoning - swim (positive or negative)","positive;negative","","Mullen_SEL_scl5_prac_swimpos"
"scl5_sentrepeat21","String","50","Recommended","","28. Repeats sentences II - sentence 1","Yes;No","","Mullen_SEL_scl5_sentrepeat21"
"scl5_sentrepeat22","String","50","Recommended","","28. Repeats sentences II - sentence 2","Yes;No","","Mullen_SEL_scl5_sentrepeat22"
"scl5_sentrepeat23","String","50","Recommended","","28. Repeats sentences II - sentence 3","Yes;No","","Mullen_SEL_scl5_sentrepeat23"
"scl5_sentrepeat2_tot","Integer","","Required","","28. Repeats sentences II","0;1;2;9","; 9=not answered/missing0 = Fail; 1 = Repeats one sentence; 2 = Repeats two sentences","EL_repeatSent_q28_1,Expressive_Language28,Mullen_SEL_scl5_sentrepeat2_tot,el_28,expressive_lang_28,expressive_language_28,mu_el28"
"scl5_el_raw_score","Integer","","Recommended","","Expressive Language Raw Score","","","Mullen_SEL_scl5_el_raw_score,mu_el_raw,mul_q5r,p7902mullenscoresrawscoreel"
"scoresumm_gm_raw_score","Integer","","Conditional","interview_age > 27","Gross motor - Raw Score","","999=NA/Missing","GMRWSCR,Gross_Motor_Raw,MOTOR_GROSS_RAW,MSEL_GM_RS,Mullen_SEL_scoresumm_gm_raw_score,SS_GrossMotor1,gross_motor_raw,grossmotor_raw,iqt_q5a1"
"scoresumm_gm_t_score","Integer","","Conditional","interview_age > 27","Gross motor - T Score","","999=NA/Missing","GMTSCR,Gross_Motor_t,MOTOR_GROSS_T_SCORE,MSEL_GM_TS,Mullen_SEL_scoresumm_gm_t_score,SS_GrossMotor2,gross_motor_t,grossmotor_t,iqt_q5a2,mu_gm_t,mul_q1s,p7902mullenscorestscoregm"
"scoresumm_gm_error_band","Integer","","Recommended","","Gross motor - Band of Error % confidence","","","MOTOR_GROSS_ERROR,Mullen_SEL_scoresumm_gm_error_band,SS_GrossMotor3"
"scoresumm_gm_percent_rank","Integer","","Recommended","","Gross motor - Percentile Rank","","","MOTOR_GROSS_PCT,MSEL_GM_PR,Mullen_SEL_scoresumm_gm_percent_rank,SS_GrossMotor5,gross_motor_percentile,gross_motor_pr"
"scoresumm_gm_desc_cat","Integer","","Recommended","","Gross motor - Descriptive Category (1=Very Low, 2=Below Average, 3=Average, 4=Above Average, 5=Very High)","","1 = Very low; 2 = Below average; 3 = Average; 4 = Above average; 5 = Very high","MOTOR_GROSS_SPFY,MSEL_GM_DC,Mullen_SEL_scoresumm_gm_desc_cat,SS_GrossMotorCat6N,gross_motor_dc,gross_motor_description"
"scoresumm_gm_age_equiv","Integer","","Recommended","","Gross motor - Age Equivalent","","","GMAGEEQV,Gross_Motor_AE,MOTOR_GROSS_AGE_EQUIV,MSEL_GM_AE,Mullen_SEL_scoresumm_gm_age_equiv,SS_GrossMotor7,gross_motor_age_equivalent,grossmotor_age,mu_gm_ae,p7902mullenscoresageequivalent"
"scoresumm_vr_raw_score","Integer","","Recommended","","Visual Reception - Raw Score","","","MSEL_VS_RS,Mullen_SEL_scoresumm_vr_raw_score,SS_VisualRecept1,VISUAL_RECEPTN_RAW,VRRWSCR,Visual_Reception_Raw,iqt_q5b1,mlvsrecrs,mslvrraw,visual_rec_raw,visual_reception_raw"
"scoresumm_vr_t_score","Integer","","Recommended","","Visual Reception - T Score","","","MSEL_VS_TS,Mullen_SEL_scoresumm_vr_t_score,SS_VisualRecept2,VISUAL_RECEPTN_T_SCORE,VRTSCR,Visual_Reception_t,iqt_q5b2,mlvsrects,mslvrtscore,mu_vr_t,mul_q2s,p7902mullenscorestscorevr,visual_rec_t,visual_reception_t"
"scoresumm_vr_error_band","Integer","","Recommended","","Visual Reception - Band of Error % confidence","","","Mullen_SEL_scoresumm_vr_error_band,SS_VisualRecept3,VISUAL_RECEPTN_ERROR"
"scoresumm_vr_percent_rank","Integer","","Recommended","","Visual Reception - Percentile Rank","","","MSEL_VS_PR,Mullen_SEL_scoresumm_vr_percent_rank,SS_VisualRecept5,VISUAL_RECEPTN_PCT,msel_tscore,mslvrrank,visual_reception_percentile,visual_reception_pr"
"scoresumm_vr_desc_cat","Integer","","Recommended","","Visual Reception - Descriptive Category(1=Very Low, 2=Below Average, 3=Average, 4=Above Average, 5=Very High)","","1 = Very low; 2 = Below average; 3 = Average; 4 = Above average; 5 = Very high","MSEL_VS_DC,Mullen_SEL_scoresumm_vr_desc_cat,SS_VisualReceptCat6N,VISUAL_RECEPTN_SPFY,mlvsreccat,mslvrcategory,visual_reception_dc,visual_reception_description"
"scoresumm_vr_age_equiv","Integer","","Recommended","","Visual Reception - Age Equivalent","","-999 = Less than 1 year","MSEL_VS_AE,Mullen_SEL_scoresumm_vr_age_equiv,SS_VisualRecept7,VISUAL_RECEPTN_AGE_EQUIV,VRAGEEQV,Visual_Reception_AE,mlvsrecage,msel_ae,mslvragequiv,mu_vr_ae,p7902mullenscoresageequivalent2,visual_rec_age,visual_reception_age_equivalent"
"scoresumm_fm_raw_score","Integer","","Recommended","","Fine Motor - Raw Score","","","FMRWSCR,Fine_Motor_Raw,MOTOR_FINE_RAW,MSEL_FM_RS,Mullen_SEL_scoresumm_fm_raw_score,SS_FineMotor1,fine_motor_raw,fine_motor_raw,iqt_q5c1,mlfnemtrs,mslfmraw"
"scoresumm_fm_t_score","Integer","","Recommended","","Fine Motor - T Score","","","FMTSCR,Fine_Motor_t,MOTOR_FINE_T_SCORE,MSEL_FM_TS,Mullen_SEL_scoresumm_fm_t_score,SS_FineMotor2,fine_motor_t,fine_motor_t,iqt_q5c2,mlfnemtts,mslfmtscore,mu_fm_t,mul_q3s,p7902mullenscorestscorefm"
"scoresumm_fm_error_band","Integer","","Recommended","","Fine Motor - Band of Error % confidence","","","MOTOR_FINE_ERROR,Mullen_SEL_scoresumm_fm_error_band,SS_FineMotor3"
"scoresumm_fm_percent_rank","Integer","","Recommended","","Fine Motor - Percentile Rank","","","MOTOR_FINE_PCT,MSEL_FM_PR,Mullen_SEL_scoresumm_fm_percent_rank,SS_FineMotor5,fine_motor_percentile,fine_motor_pr,mslfmrank"
"scoresumm_fm_desc_cat","Integer","","Recommended","","Fine Motor - Descriptive Category  (1=Very Low, 2=Below Average, 3=Average, 4=Above Average, 5=Very High)","","1 = Very low; 2 = Below average; 3 = Average; 4 = Above average; 5 = Very high","MOTOR_FINE_SPFY,MSEL_FM_DC,Mullen_SEL_scoresumm_fm_desc_cat,SS_FineMotorCat6N,fine_motor_dc,fine_motor_description,mlfnemtcat,mslfmcategory"
"scoresumm_fm_age_equiv","Integer","","Recommended","","Fine Motor - Age Equivalent","","","FMAGEEQV,Fine_Motor_AE,MOTOR_FINE_AGE_EQUIV,MSEL_FM_AE,Mullen_SEL_scoresumm_fm_age_equiv,SS_FineMotor7,fine_motor_age,fine_motor_age_equivalent,mlfnemtage,mslfmagequiv,mu_fm_ae,p7902mullenscoresageequivalent3"
"scoresumm_rl_raw_score","Integer","","Recommended","","Receptive Language - Raw Score","","","LANG_RECEPTN_RAW,MSEL_RL_RS,Mullen_SEL_scoresumm_rl_raw_score,RLRWSCR,Receptive_Language_Raw,SS_ReceptiveLang1,iqt_q5d1,mlreclgrs,mslrlraw,rec_lang_raw,receptive_language_raw"
"scoresumm_rl_t_score","Integer","","Recommended","","Receptive Language - T Score","","","LANG_RECEPTN_T_SCORE,MSEL_RL_TS,Mullen_SEL_scoresumm_rl_t_score,RLTSCR,Receptive_Language_t,SS_ReceptiveLang2,iqt_q5d2,mlreclgts,mslrltscore,mu_rl_t,mul_q4s,p7902mullenscorestscorerl,rec_lang_t,receptive_language_t"
"scoresumm_rl_error_band","Integer","","Recommended","","Receptive Language - Band of Error % confidence","","","LANG_RECEPTN_ERROR,Mullen_SEL_scoresumm_rl_error_band,SS_ReceptiveLang3"
"scoresumm_rl_percent_rank","Integer","","Recommended","","Receptive Language - Percentile Rank","","","LANG_RECEPTN_PCT,MSEL_RL_PR,Mullen_SEL_scoresumm_rl_percent_rank,SS_ReceptiveLang5,mslrlrank,receptive_language_percentile,receptive_language_pr"
"scoresumm_rl_desc_cat","Integer","","Recommended","","Receptive Language - Descriptive Category (1=Very Low, 2=Below Average, 3=Average, 4=Above Average, 5=Very High)","","1 = Very low; 2 = Below average; 3 = Average; 4 = Above average; 5 = Very high","LANG_RECEPTN_SPFY,MSEL_RL_DC,Mullen_SEL_scoresumm_rl_desc_cat,SS_ReceptiveLangCat6N,mlreclgcat,mslrlcategory,receptive_language_dc,receptive_language_description"
"scoresumm_rl_age_equiv","Integer","","Recommended","","Receptive Language - Age Equivalent","","-999 = Less than 1 year","LANG_RECEPTN_AGE_EQUIV,MSEL_RL_AE,Mullen_SEL_scoresumm_rl_age_equiv,RLAGEEQV,Receptive_Language_AE,SS_ReceptiveLang7,mlreclgage,mslrlagequiv,mu_rl_ae,p7902mullenscoresageequivalent4,rec_lang_age,receptive_language_age_equivalent"
"scoresumm_el_raw_score","Integer","","Recommended","","Expressive Language - Raw Score","","","ELRAWSCR,Expressive_Language_Raw,LANG_EXPRESS_RAW,MSEL_EL_RS,Mullen_SEL_scoresumm_el_raw_score,SS_ExpressiveLang1,express_lang_raw,expressive_language_raw,iqt_q5e1,mlexplgrs,mslelraw"
"scoresumm_el_t_score","Integer","","Recommended","","Expressive Language - T Score","","-2=<49; 999 = Missing data","ELTSCR,Expressive_Language_t,LANG_EXPRESS_T_SCORE,MSEL_EL_TS,Mullen_SEL_scoresumm_el_t_score,SS_ExpressiveLang2,express_lang_t,expressive_language_t,iqt_q5e2,mexpts1,mexpts4,mlexplgts,msleltscore,mu_el_t,mul_q5s,p7902mullenscorestscoreel"
"scoresumm_el_error_band","Integer","","Recommended","","Expressive Language - Band of Error % confidence","","","LANG_EXPRESS_ERROR,Mullen_SEL_scoresumm_el_error_band,SS_ExpressiveLang3"
"scoresumm_el_percent_rank","Integer","","Recommended","","Expressive Language - Percentile Rank","","","LANG_EXPRESS_PCT,MSEL_EL_PR,Mullen_SEL_scoresumm_el_percent_rank,SS_ExpressiveLang5,expressive_language_percentile,expressive_language_pr,mslelrank"
"scoresumm_el_desc_cat","Integer","","Recommended","","Expressive Language - Descriptive Category (1=Very Low, 2=Below Average, 3=Average, 4=Above Average, 5=Very High)","","1 = Very low; 2 = Below average; 3 = Average; 4 = Above average; 5 = Very high","LANG_EXPRESS_SPFY,MSEL_EL_DC,Mullen_SEL_scoresumm_el_desc_cat,SS_ExpressiveLangCat6N,expressive_language_dc,expressive_language_description,mlexplgcat,mslelcategory"
"scoresumm_el_age_equiv","Integer","","Recommended","","Expressive Language - Age Equivalent","","","ELAGEEQV,Expressive_Language_AE,LANG_EXPRESS_AGE_EQUIV,MSEL_EL_AE,Mullen_SEL_scoresumm_el_age_equiv,SS_ExpressiveLang7,express_lang_age,expressive_language_age_equivalent,mlexplgage,mslelagequiv,mu_el_ae,p7902mullenscoresageequivalent5"
"scoresumm_cog_tscore","Integer","","Recommended","","Cognitive T Score Sum","","","COGNITIVE_T_SCORE_SUM,Mullen_SEL_scoresumm_cog_tscore,SS_TscoreSum,cog_t_score,cognitive_t_score_sum,iqt_q5f,mlcogtssum,p7902mullenscoresrawscorecogni"
"scoresumm_elc_std_score","Integer","","Recommended","","Early Learning Composite - Standard Score","","999 = Missing data","LEARN_COMPOSITE_SCORE,MSEL_C_SS,Mullen_SEL_scoresumm_elc_std_score,SS_optional1,STANDSCR,composite_ss,composite_standard_score,mcc1,mcc4,mlelcompss,mslelcstandard,mu_elc,p7902mullenscoresrawscorestand"
"scoresumm_elc_error_band","Integer","","Recommended","","Early Learning Composite - Band of Error _% Confidence","","","LEARN_COMPOSITE_ERROR,Mullen_SEL_scoresumm_elc_error_band,SS_optional2"
"scoresumm_elc_percent_rank","Integer","","Recommended","","Early Learning Composite - Percentile Rank","","","LEARN_COMPOSITE_PCT,MSEL_C_PR,Mullen_SEL_scoresumm_elc_percent_rank,SS_optional4,composite_percentile,composite_pr,mslelcrank"
"scoresumm_elc_desc_cat","Integer","","Recommended","","Early Learning Composite - Descriptive Category (1=Very Low, 2=Below Average, 3=Average, 4=Above Average, 5=Very High)","","1 = Very low; 2 = Below average; 3 = Average; 4 = Above average; 5 = Very high","LEARN_COMPOSITE_SPFY,MSEL_C_DC,Mullen_SEL_scoresumm_elc_desc_cat,SS_optionalCat5N,composite_dc,composite_description,mlcogcat,mslelccategory"
"scoresumm_error_band","Integer","","Recommended","","Score Summary: Band of Error % confidence","","","Mullen_SEL_scoresumm_error_band"
"scoresumm_cmt","String","1024","Recommended","","Observation","","","Mullen_SEL_scoresumm_cmt,SS_observations,mlcom,observations"
"test_type","String","50","Recommended","","Type of event (Pre-Test or Post-Test)","Pre-Test;Post-Test","",""
"scl3_turnpages_total","Integer","","Recommended","","14. Turns pages in a book. Total","","",""
"validity_of_data","Integer","","Recommended","","Validity of data","0::4; 999","0= raw; 1 = Valid or clean; 2 = Question validity; 3 = Invalid data; 4 = Not answered; 999= missing",""
"daysrz","Integer","","Recommended","","days since randomization","","","iq_dt,studyday"
"study","String","100","Recommended","","Study; The code for each individual study","","e.g., the name of the study in multi-grant collections","studyid"
"site","String","101","Recommended","","Site","","Study Site","siteid"
"visit","String","60","Recommended","","Visit name","","e.g., Baseline, 6-Month Follow Up, Year 2, Daily","int1,interval"
"completed","Integer","","Recommended","","Checks if completed","-1::3","0=No; 1=Yes; 2=Yes, lost; 3=Unverified; -1= Not applicable","formcomp,frmcomp"
"subtrial_name","Integer","","Recommended","","Name of subtrial","1::3","1=Crossover; 2=Guanfacine; 3= Open Label MPH",""
"mslvrerrorl","Float","","Recommended","","Visual Reception. Band of Error 95% CI, lower","","",""
"mslvrerroru","Float","","Recommended","","Visual Reception. Band of Error 95% CI, upper","","",""
"mslfmerrorl","Float","","Recommended","","Fine Motor. Band of Error 95% CI, lower","","",""
"mslfmerroru","Float","","Recommended","","Fine Motor. Band of Error 95% CI, upper","","",""
"mslrlerrorl","Float","","Recommended","","Receptive Language. Band of Error 95% CI, lower","","",""
"mslrlerroru","Float","","Recommended","","Receptive Language. Band of Error 95% CI, upper","","",""
"mslelerrorl","Float","","Recommended","","Expressive Language. Band of Error 95% CI, lower","","",""
"mslelerroru","Float","","Recommended","","Expressive Language. Band of Error 95% CI, upper","","",""
"mslelcerrorl","Float","","Recommended","","Early Learning Composite. Band of Error 95% CI, lower","","",""
"mslelcerroru","Float","","Recommended","","Early Learning Composite. Band of Error 95% CI, upper","","",""
"mslelccut","Integer","","Recommended","","Met cutoff of >=70?","0;1","0=No; 1= Yes",""
"sitedatasource_1","Integer","","Recommended","","Source of Data: Site","0;1; -888; -999","0=False; 1=True; -888=Not Applicable; -999=Missing","infosrcr"
"sitedatasource_phone","Integer","","Recommended","","Source of Data: Telephone","0;1; -888; -999","0=False; 1=True; -888=Not Applicable; -999=Missing","infosrct"
"sitedatasource_physician","Integer","","Recommended","","Source of Data: Physician","0;1; -888; -999","0=False; 1=True; -888=Not Applicable; -999=Missing","infosrcp"
"ci_enrolled","Integer","","Recommended","","Participant enrolled","0;1","0=No; 1=Yes","enrolled"
"visday","Integer","","Recommended","","Number of days from study baseline to date of visit","","",""
"msel_basal","Integer","","Recommended","","Basal Item","1::33","",""
"msel_ceiling","Integer","","Recommended","","Ceiling Item","1::33","",""
"set1_flower","Integer","","Recommended","","11. flower","1;2;3;4","Examinee's response","vr_25_1"
"v_dq","Integer","","Recommended","","","","",""
"nv_dq","Integer","","Recommended","","","","",""
"visnum","Float","","Recommended","","Numeric Visit Number","","-1.5 = Pre-Screening; -1 = Screening; 0 = Baseline; ## = Visit ## (from 1 to 10); Whole numbers = standard monthly visits; #.001 - #.009 = Unscheduled; #.1 = End of Phase 1; #.2 = End of Phase 2; #.3 = End of Phase 3; #.4 = End of Open Choice Phase; #.5 = End of Study; #.6 = Genetic Analysis; 1000=all visits",""
"average_mullen","Float","","Recommended","","Mullen Average Age Equivalent (average of visual reception age, fine motor age, receptive language age, and expressive language age (not including gross motor age))","","",""
"version_form","String","121","Recommended","","Form used/assessment name","","e.g., Self-Report, Parent Form, Short Form, Revised Version",""
"dq","Float","","Recommended","","The Developmental Quotient (DQ) is based on the sum of the following age equivalent transformed variables: visual reception, fine motor, receptive language, and expressive language, multiplied by 100 and divided by age at the time of the assessment. The range of possible DQ values is from 1-85.","1::85","",""
