"ksadx20_675","Integer","","Recommended","Important activities given up or reduced due to substance use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_676","Integer","","Recommended","Persistent desire to reduce substance use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_677","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_678","Integer","","Recommended","Substance Withdrawal (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_679","Integer","","Recommended","Substance Tolerance (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_680","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Cocaine), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_681","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_682","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_683","Integer","","Recommended","Negative impact interpersonal problems, drug use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_684","Integer","","Recommended","Often used more of substance than planned (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_685","Integer","","Recommended","Use of substance/intoxicated while driving (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_686","Integer","","Recommended","Substance use in physically dangerous situations (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_687","Integer","","Recommended","Physical problems due to substance use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_688","Integer","","Recommended","Psychological problems due to substance use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_689","Integer","","Recommended","Craving, or strong desire to use substance (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_690","Integer","","Recommended","Important activities given up or reduced due to substance use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_691","Integer","","Recommended","Persistent desire to reduce substance use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_692","Integer","","Recommended","Unsuccessful efforts to reduce substance use in (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_693","Integer","","Recommended","Substance Withdrawal (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_694","Integer","","Recommended","Substance Tolerance (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_695","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Opioid), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_696","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_697","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_698","Integer","","Recommended","Negative impact interpersonal problems, drug use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_699","Integer","","Recommended","Often used more of substance than planned (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_700","Integer","","Recommended","Use of substance/intoxicated while driving (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_701","Integer","","Recommended","Substance use in physically dangerous situations (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_702","Integer","","Recommended","Physical problems due to substance use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_703","Integer","","Recommended","Psychological problems due to substance use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_704","Integer","","Recommended","Craving, or strong desire to use substance (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_705","Integer","","Recommended","Important activities given up or reduced due to substance use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_706","Integer","","Recommended","Persistent desire to reduce substance use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_707","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_708","Integer","","Recommended","Substance Withdrawal (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_709","Integer","","Recommended","Substance Tolerance (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_710","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Hallucinogen), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_711","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_712","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_713","Integer","","Recommended","Negative impact interpersonal problems, drug use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_714","Integer","","Recommended","Often used more of substance than planned (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_715","Integer","","Recommended","Use of substance/intoxicated while driving (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_716","Integer","","Recommended","Substance use in physically dangerous situations (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_717","Integer","","Recommended","Physical problems due to substance use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_718","Integer","","Recommended","Psychological problems due to substance use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_719","Integer","","Recommended","Craving, or strong desire to use substance (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_720","Integer","","Recommended","Important activities given up or reduced due to substance use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_721","Integer","","Recommended","Persistent desire to reduce substance use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_722","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_723","Integer","","Recommended","Substance Withdrawal (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_724","Integer","","Recommended","Substance Tolerance (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_725","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Tobacco), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_726","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_727","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_728","Integer","","Recommended","Negative impact interpersonal problems, drug use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_729","Integer","","Recommended","Often used more of substance than planned (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_730","Integer","","Recommended","Use of substance/intoxicated while driving (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_731","Integer","","Recommended","Substance use in physically dangerous situations (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_732","Integer","","Recommended","Physical problems due to substance use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_733","Integer","","Recommended","Psychological problems due to substance use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_734","Integer","","Recommended","Craving, or strong desire to use substance (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_735","Integer","","Recommended","Important activities given up or reduced due to substance use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_736","Integer","","Recommended","Persistent desire to reduce substance use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_737","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_738","Integer","","Recommended","Substance Withdrawal (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_739","Integer","","Recommended","Substance Tolerance (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_740","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Solvent), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_741","Integer","","Recommended","Negative impact role obligations, miss work, drug use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_742","Integer","","Recommended","Failure to fulfill major role responsibilities due to substance use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_743","Integer","","Recommended","Negative impact interpersonal problems, drug use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_744","Integer","","Recommended","Often used more of substance than planned (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_745","Integer","","Recommended","Use of substance/intoxicated while driving (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_746","Integer","","Recommended","Substance use in physically dangerous situations (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_747","Integer","","Recommended","Physical problems due to substance use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_748","Integer","","Recommended","Psychological problems due to substance use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_749","Integer","","Recommended","Craving, or strong desire to use substance (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_750","Integer","","Recommended","Important activities given up or reduced due to substance use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_751","Integer","","Recommended","Persistent desire to reduce substance use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_752","Integer","","Recommended","Unsuccessful efforts to reduce substance use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_753","Integer","","Recommended","Substance Withdrawal (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_754","Integer","","Recommended","Substance Tolerance (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_755","Integer","","Recommended","Great deal of time obtaining, using or recovering from substance use (Other Drugs), Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_829","Integer","","Recommended","Cannabis Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_830","Integer","","Recommended","Stimulant Use Disorder Present:Amphetamine-type substance","0;1","1 = Yes ; 0 = No",""
"ksadx20_831","Integer","","Recommended","Sedative, Hypnotic or Anxiolytic Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_832","Integer","","Recommended","Stimulant Use Disorder Present: Cocaine","0;1","1 = Yes ; 0 = No",""
"ksadx20_833","Integer","","Recommended","Opioid Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_834","Integer","","Recommended","Hallucinogen Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_835","Integer","","Recommended","Inhalant Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_836","Integer","","Recommended","Tobacco Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_837","Integer","","Recommended","Other Drugs Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx20_838","Integer","","Recommended","Cannabis Use Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_839","Integer","","Recommended","Stimulant Use Disorder Past:Amphetamine-type substance","0;1","1 = Yes ; 0 = No",""
"ksadx20_840","Integer","","Recommended","Sedative, Hypnotic or Anxiolytic Use Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_841","Integer","","Recommended","Stimulant Use Disorder Past: Cocaine","0;1","1 = Yes ; 0 = No",""
"ksadx20_842","Integer","","Recommended","Opioid Use Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_843","Integer","","Recommended","Hallucinogen Use Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_844","Integer","","Recommended","Inhalant Use Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_845","Integer","","Recommended","Tobacco Use Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_846","Integer","","Recommended","Other Drugs Use Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx20_847","Integer","","Recommended","Substance Use Disorder CURRENT","0;1","1 = Yes ; 0 = No",""
"ksadx20_848","Integer","","Recommended","Substance Use Disorder PAST","0;1","1 = Yes ; 0 = No",""
"ksadx20_851","Integer","","Recommended","Unspecified Substance Related Disorder, Present (F10.99)","0;1","1 = Yes ; 0 = No",""
"ksadx20_852","Integer","","Recommended","Unspecified Substance Related Disorder, Past (F10.99)","0;1","1 = Yes ; 0 = No",""
"ksadx21_125","Integer","","Recommended","History of traumatic event, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_126","Integer","","Recommended","Efforts to avoids thoughts of trauma, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_127","Integer","","Recommended","Efforts to avoids thoughts of trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_128","Integer","","Recommended","Nightmares, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_129","Integer","","Recommended","Nightmares, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_130","Integer","","Recommended","Distress at internal reminders of trauma, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_131","Integer","","Recommended","Distress at internal reminders of trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_303","Integer","","Recommended","Intrusive distressing thoughts about the trauma , Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_304","Integer","","Recommended","Intrusive distressing thoughts about the trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_305","Integer","","Recommended","Dissociative reactions (flashbacks), Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_306","Integer","","Recommended","Dissociative reactions (flashbacks), Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_307","Integer","","Recommended","Distress at reminders, external cues, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_308","Integer","","Recommended","Distress at reminders, external cues, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_309","Integer","","Recommended","Physiological reactivity to reminders of trauma, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_310","Integer","","Recommended","Physiological reactivity to reminders of trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_311","Integer","","Recommended","Inability to recall aspects of trauma, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_312","Integer","","Recommended","Inability to recall aspects of trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_313","Integer","","Recommended","Persistent negative beliefs or expectations, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_314","Integer","","Recommended","Persistent negative beliefs or expectations, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_315","Integer","","Recommended","Distorted cognitions about the causes of the trauma, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_316","Integer","","Recommended","Distorted cognitions about the causes of the trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_317","Integer","","Recommended","Distorted cognitions about the consequences of the trauma, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_318","Integer","","Recommended","Distorted cognitions about the consequences of the trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_319","Integer","","Recommended","Persistent negative emotional states, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_320","Integer","","Recommended","Persistent negative emotional states, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_321","Integer","","Recommended","Feelings of Feelings of detachment, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_322","Integer","","Recommended","Feelings of detachment, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_323","Integer","","Recommended","Inability to experience positive emotions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_324","Integer","","Recommended","Inability to experience positive emotions, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_325","Integer","","Recommended","Irritable or aggressive behavior, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_326","Integer","","Recommended","Irritable or aggressive behavior, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_327","Integer","","Recommended","Reckless or self-destructive behavior, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_328","Integer","","Recommended","Reckless or self-destructive behavior, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_329","Integer","","Recommended","Hypervigilance, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_330","Integer","","Recommended","Hypervigilance, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_331","Integer","","Recommended","Exaggerated startle response, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_332","Integer","","Recommended","Exaggerated startle response, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_333","Integer","","Recommended","Concentration problems, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_334","Integer","","Recommended","Concentration problems, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_335","Integer","","Recommended","Sleep disturbance, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_336","Integer","","Recommended","Sleep disturbance, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_337","Integer","","Recommended","Efforts to avoid external reminders of trauma, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_338","Integer","","Recommended","Efforts to avoid external reminders of trauma, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_339","Integer","","Recommended","Impairment in functioning due to PTSD, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_340","Integer","","Recommended","Clinically significant distress due to PTSD, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_341","Integer","","Recommended","Duration at least one month, Present","0;1","1 = Yes ; 0 = No",""
"ksadx21_342","Integer","","Recommended","Duration at least one month, Past","0;1","1 = Yes ; 0 = No",""
"ksadx21_880","Integer","","Recommended","Post-Traumatic Stress Disorder PRESENT (F94.1)","0;1","1 = Yes ; 0 = No",""
"ksadx21_881","Integer","","Recommended","Post-Traumatic Stress Disorder PRESENT (F94.1), In Partial Remission","0;1","1 = Yes ; 0 = No",""
"ksadx21_882","Integer","","Recommended","Post-Traumatic Stress Disorder PAST (F94.1)","0;1","1 = Yes ; 0 = No",""
"ksadx21_883","Integer","","Recommended","Other Specified Trauma-and Stressor-Related Disorder, present (PTSD, impairment, does not meet full criteria (F43.8)","0;1","1 = Yes ; 0 = No",""
"ksadx21_884","Integer","","Recommended","Other Specified Trauma-and Stressor-Related Disorder, PAST, PTSD, impairment, does not meet full criteria (F43.8)","0;1","1 = Yes ; 0 = No",""
"ksadx22_132","Integer","","Recommended","Insomnia, Present","0;1","1 = Yes ; 0 = No",""
"ksadx22_133","Integer","","Recommended","Insomnia, Past","0;1","1 = Yes ; 0 = No",""
"ksadx22_928","Integer","","Recommended","SLEEP PROBLEMS, Present","0;1","1 = Yes ; 0 = No",""
"ksadx22_929","Integer","","Recommended","SLEEP PROBLEMS, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_134","Integer","","Recommended","Self injurious behavior, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_135","Integer","","Recommended","Self injurious behavior, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_136","Integer","","Recommended","Wishes/Better off dead, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_137","Integer","","Recommended","Wishes/Better off dead, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_138","Integer","","Recommended","Suicidal Ideation, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_139","Integer","","Recommended","Suicidal Ideation, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_140","Integer","","Recommended","Suicidal Attempt, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_141","Integer","","Recommended","Suicidal Attempt, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_756","Integer","","Recommended","Self-injury, intent to die, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_757","Integer","","Recommended","Self-Injury, thought could die from behavior, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_758","Integer","","Recommended","Suicidal ideation thought of method, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_759","Integer","","Recommended","Suicidal ideation, intent to act, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_760","Integer","","Recommended","Suicidal ideation, specific plan, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_761","Integer","","Recommended","Suicidal behavior, made preparations, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_762","Integer","","Recommended","Aborted or interrupted suicide attempts, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_763","Integer","","Recommended","Method of actual suicide attempt, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_764","Integer","","Recommended","Suicide attempt, thought could die, Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_765","Integer","","Recommended","Self-injury, intent to die, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_766","Integer","","Recommended","Self-Injury, thought could die from behavior, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_767","Integer","","Recommended","Suicidal ideation thought of method, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_768","Integer","","Recommended","Suicidal ideation, intent to act, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_769","Integer","","Recommended","Suicidal ideation, specific plan, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_770","Integer","","Recommended","Suicidal behavior, made preparations, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_771","Integer","","Recommended","Aborted or interrupted suicide attempts, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_772","Integer","","Recommended","Number of suicide attempts, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_773","Integer","","Recommended","Suicide attempt, method, Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_774","Integer","","Recommended","Expect could die from suicide attempt, past","0;1","1 = Yes ; 0 = No",""
"ksadx23_904","Integer","","Recommended","Self Injurious Behavior without suicidal intent Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_905","Integer","","Recommended","Suicidal ideation Passive Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_906","Integer","","Recommended","Suicidal ideation Active nonspecific Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_907","Integer","","Recommended","Suicidal ideation Active method Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_908","Integer","","Recommended","Suicidal ideation Active intent Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_909","Integer","","Recommended","Suicidal ideation Active plan Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_910","Integer","","Recommended","Preparatory Actions toward imminent Suicidal behavior Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_911","Integer","","Recommended","Interrupted Attempt Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_912","Integer","","Recommended","Aborted Attempt Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_913","Integer","","Recommended","Suicide Attempt Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_914","Integer","","Recommended","Nosuicidal ideation or behavior Present","0;1","1 = Yes ; 0 = No",""
"ksadx23_915","Integer","","Recommended","Self Injurious Behavior without suicidal intent Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_916","Integer","","Recommended","Suicidal ideation Passive Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_917","Integer","","Recommended","Suicidal ideation Active nonspecific Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_918","Integer","","Recommended","Suicidal ideation Active method Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_919","Integer","","Recommended","Suicidal ideation Active intent Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_920","Integer","","Recommended","Suicidal ideation Active plan Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_921","Integer","","Recommended","Preparatory Actions toward imminent Suicidal behavior Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_922","Integer","","Recommended","Interrupted Attempt Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_923","Integer","","Recommended","Aborted Attempt Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_924","Integer","","Recommended","Suicide Attempt Past","0;1","1 = Yes ; 0 = No",""
"ksadx23_925","Integer","","Recommended","No past suicidal ideation or behavior Past","0;1","1 = Yes ; 0 = No",""
"ksadx24_142","Integer","","Recommended","Homicidal Ideation, Present","0;1","1 = Yes ; 0 = No",""
"ksadx24_143","Integer","","Recommended","Homicidal Ideation, Past","0;1","1 = Yes ; 0 = No",""
"ksadx24_144","Integer","","Recommended","Homicide Planning, Present","0;1","1 = Yes ; 0 = No",""
"ksadx24_145","Integer","","Recommended","Homicide Planning, Past","0;1","1 = Yes ; 0 = No",""
"ksadx24_926","Integer","","Recommended","HOMICIDAL IDEATION AND BEHAVIOR, Present","0;1","1 = Yes ; 0 = No",""
"ksadx24_927","Integer","","Recommended","HOMICIDAL IDEATION AND BEHAVIOR, Past","0;1","1 = Yes ; 0 = No",""
"ksadx25_30","Integer","","Recommended","Failure to speak in social situations, Present","0;1","1 = Yes ; 0 = No",""
"ksadx25_31","Integer","","Recommended","Failure to speak in social situations, Past","0;1","1 = Yes ; 0 = No",""
"ksadx25_278","Integer","","Recommended","Reasons for mutism not due to inability to speak language, Present","0;1","1 = Yes ; 0 = No",""
"ksadx25_279","Integer","","Recommended","Reasons for mutism not due to inability to speak language, Past","0;1","1 = Yes ; 0 = No",""
"ksadx25_280","Integer","","Recommended","Impairment in functioning due to selective mutism, Present","0;1","1 = Yes ; 0 = No",""
"ksadx25_281","Integer","","Recommended","Impairment in functioning due to selective mutism, Past","0;1","1 = Yes ; 0 = No",""
"ksadx25_823","Integer","","Recommended","Selective Mutism (F94.0) PRESENT","0;1","1 = Yes ; 0 = No",""
"ksadx25_824","Integer","","Recommended","Selective Mutism (F94.0) PAST","0;1","1 = Yes ; 0 = No",""
"ksadx25_874","Integer","","Recommended","Other Specified Anxiety Disorder (Selective Mutism, , does not meet minimum duration) F41.8","0;1","1 = Yes ; 0 = No",""
"ksadx25_875","Integer","","Recommended","Other Specified Anxiety Disorder (Selective Mutism, does not meet minimum duration), PAST ,F41.8","0;1","1 = Yes ; 0 = No",""
"ksadx26_796","Integer","","Recommended","Adjustment Disorder","0;1","1 = Yes ; 0 = No",""
"dx_anxiety","Integer","","Recommended","Anxiety Diagnosis: Present Panic , Agoraphobia, Separation Anxiety, Social Anxiety, Specific Phobia, Generalized Anxiety or Obsessive-Compulsive Disorder Exists","0;1","0 = No; 1 = Yes",""
"dx_tourette","Integer","","Recommended","Tourette Diagnosis: Present Motor or Panic Tics exists","0;1","0 = No; 1 = Yes",""
"dx_psycho","Integer","","Recommended","Psychosis Diagnosis: Schizophrenia, Schizophreniform or Schizoaffective exists","0;1","0 = No; 1 = Yes",""
"diagnosis_autism","String","10","Recommended","Has the participant been diagnosed with Autism?","Yes;No;999","999=NA/missing","dx_autism"
"cd","Integer","","Recommended","does participant have conduct disorder? 0 = no; 1 = yes","0;1","0 = No; 1 = Yes","dx_cd"
"scidv_k30","Integer","","Recommended","type of ADHD presentation","1::3; -7; -9","1= predominantly inattentive presentation; 2 = predominantly hyperactive-impulsive presentation; 3 = combined presentation; -7 = N/A; -9 = missing or not reported","dx_adhd_subtype"
"ksads_40","Integer","","Recommended","Oppositional Defiant Disorder","0;1;998;999","0= No dx; 1=Yes dx; 998=N/A; 999=Missing","dx_odd"
"ksads_52","Integer","","Recommended","Substance Use Disorder","0;1;998;999","0= No dx; 1=Yes dx; 998=N/A; 999=Missing","dx_subuse"
"adhd_f_child","Integer","","Recommended","ADHD present","1;2","1=Yes; 2=No","dx_adhd"
"dx_mood","Integer","","Recommended","Mood Diagnosis: PRESENT Major Depressive Disorder Present or Persistent Depressive Disorder (Dysthymia)  Exists","0;1","0 = No; 1 = Yes",""
